path,label,title,author,license,license_url,source_page,original_url,download_url,collected_at,width,height,sha256,modification
experiments/data/raw/dragonfly/21224115.jpg,dragonfly,File:Anax imperator CBMen 3.jpg,Donkey shot,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_CBMen_3.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/Anax_imperator_CBMen_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/f/fd/Anax_imperator_CBMen_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,2026-09-07,900,1200,f85e30cb7e608a63bb6bd53ae1cfa6cf84f37a43c2591ba979c042d282a3bef3,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/64161194.jpg,dragonfly,File:Anax imperator (20510469152).jpg,AJC1 from UK,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_(20510469152).jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/Anax_imperator_%2820510469152%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/Anax_imperator_%2820510469152%29.jpg/960px-Anax_imperator_%2820510469152%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,766,5751bb8e2077782060abf3d6c5eddc111aa324b653013aa9e516508dbb5c6170,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/34083635.jpg,dragonfly,"File:Anax imperator (Emperor Dragonfly) male, Nijmegen, the Netherlands.jpg",Bj.schoenmakers,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Anax_imperator_(Emperor_Dragonfly)_male,_Nijmegen,_the_Netherlands.jpg",https://upload.wikimedia.org/wikipedia/commons/a/ac/Anax_imperator_%28Emperor_Dragonfly%29_male%2C_Nijmegen%2C_the_Netherlands.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/a/ac/Anax_imperator_%28Emperor_Dragonfly%29_male%2C_Nijmegen%2C_the_Netherlands.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,2026-09-07,800,600,86bab13168738a7a5a15d1f09adc566a8cde4c9670dc5ef9eb8c5ae5f88b4246,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/11412825.jpg,dragonfly,File:Anax imperator f3.JPG,Aiwok,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_f3.JPG,https://upload.wikimedia.org/wikipedia/commons/5/5a/Anax_imperator_f3.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/Anax_imperator_f3.JPG/960px-Anax_imperator_f3.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,637,f7f0532acbcae8b29abdbf940426bf6c320ec3ddc7ef8a5d1c2bac0a9986b178,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/69941004.jpg,dragonfly,File:Anax imperator 01.jpg,Zoran Gavrilović,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_01.jpg,https://upload.wikimedia.org/wikipedia/commons/9/95/Anax_imperator_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/Anax_imperator_01.jpg/960px-Anax_imperator_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,929,af6ede7eb38dfb1736ab6e7327c5bc0d1ba5929759587f06025e9ea29647a85b,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/125330518.jpg,dragonfly,File:Anax imperator IMG 4961.jpg,MilanIlic553,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_IMG_4961.jpg,https://upload.wikimedia.org/wikipedia/commons/7/74/Anax_imperator_IMG_4961.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Anax_imperator_IMG_4961.jpg/960px-Anax_imperator_IMG_4961.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,720,09b328d20a7f242b2e5a1cb718da95a7a89b173f699801d87f0b1e051b627aac,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/61576889.jpg,dragonfly,File:Emperor Dragonfly (Anax imperator) male resting ... (34855626373).jpg,Bernard DUPONT from FRANCE,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Emperor_Dragonfly_(Anax_imperator)_male_resting_..._(34855626373).jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/Emperor_Dragonfly_%28Anax_imperator%29_male_resting_..._%2834855626373%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/Emperor_Dragonfly_%28Anax_imperator%29_male_resting_..._%2834855626373%29.jpg/960px-Emperor_Dragonfly_%28Anax_imperator%29_male_resting_..._%2834855626373%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,1171,cdbd000db60ddf4a6ff178ec3d0a4204e81dc4cdd66b4bab46c9529def314536,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/74867679.jpg,dragonfly,File:Anax imperator; emperor dragonfly; Grote keizerlibel 03.jpg,Luc hoogenstein,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator;_emperor_dragonfly;_Grote_keizerlibel_03.jpg,https://upload.wikimedia.org/wikipedia/commons/d/df/Anax_imperator%3B_emperor_dragonfly%3B_Grote_keizerlibel_03.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/Anax_imperator%3B_emperor_dragonfly%3B_Grote_keizerlibel_03.jpg/960px-Anax_imperator%3B_emperor_dragonfly%3B_Grote_keizerlibel_03.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,640,d2287af8bfe22ce418dcbb8362a9d41c894ffd361e3b96c00d004cb78dea8718,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/113145306.jpg,dragonfly,File:Anax imperator 33.jpg,Milanilic53,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_33.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cf/Anax_imperator_33.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/Anax_imperator_33.jpg/960px-Anax_imperator_33.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,720,7da5bdd3e8023e47ac64dec688cf51abf7dd86861944dc2d5612de1821e8d396,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/2322934.jpg,dragonfly,File:Anax imperator male Weinsberg 20070616.jpg,Rosenzweig,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:Anax_imperator_male_Weinsberg_20070616.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Anax_imperator_male_Weinsberg_20070616.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/Anax_imperator_male_Weinsberg_20070616.jpg/960px-Anax_imperator_male_Weinsberg_20070616.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,638,eb3a7c9c981ba50d74a6229c404b5a81f7092a49498f86c33e4b33815c32a13a,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/124479550.jpg,dragonfly,File:Blue Emperors ( Anax imperator) mating (51833894448).jpg,gailhampshire,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Blue_Emperors_(_Anax_imperator)_mating_(51833894448).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Blue_Emperors_%28_Anax_imperator%29_mating_%2851833894448%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Blue_Emperors_%28_Anax_imperator%29_mating_%2851833894448%29.jpg/960px-Blue_Emperors_%28_Anax_imperator%29_mating_%2851833894448%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,790,9a3e31b29c6da5e6574839b569f71752408e765dea199992139b53f41fcf788b,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/49992639.jpg,dragonfly,File:Blue Emperor. Anax Imperator. - Flickr - gailhampshire.jpg,"gailhampshire from Cradley, Malvern, U.K",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Blue_Emperor._Anax_Imperator._-_Flickr_-_gailhampshire.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a2/Blue_Emperor._Anax_Imperator._-_Flickr_-_gailhampshire.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/a/a2/Blue_Emperor._Anax_Imperator._-_Flickr_-_gailhampshire.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,2026-09-07,780,696,fe7d9e93ff11fad1e3f364c28eba834115762a39f4a37b70b275eb43a82fa75c,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/49977461.jpg,dragonfly,File:Blue Emperor. Anax imperator - Flickr - gailhampshire.jpg,"gailhampshire from Cradley, Malvern, U.K",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Blue_Emperor._Anax_imperator_-_Flickr_-_gailhampshire.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Blue_Emperor._Anax_imperator_-_Flickr_-_gailhampshire.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/43/Blue_Emperor._Anax_imperator_-_Flickr_-_gailhampshire.jpg/960px-Blue_Emperor._Anax_imperator_-_Flickr_-_gailhampshire.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,760,2b7122d33b716b2194e65cc784411a6e6ac3c8715bb8906875ee9ec8125e872b,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/58203493.jpg,dragonfly,File:Anax imperator 019618-2.jpg,Alandmanson,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_019618-2.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/Anax_imperator_019618-2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Anax_imperator_019618-2.jpg/960px-Anax_imperator_019618-2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,527,af60638834b01fceb384a65b79418402c43ca483d88c9bfe4cad262d1899f529,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/113141462.jpg,dragonfly,File:Anax imperator 9.jpg,ThedimitrijaS,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_9.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/Anax_imperator_9.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/Anax_imperator_9.jpg/960px-Anax_imperator_9.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,640,5d18b5a324f7d3e6ca2fdee1545ac8c75419d6c54437c2e8d02578c7cd79938b,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/113143673.jpg,dragonfly,File:Anax imperator 7.jpg,Milanilic53,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_7.jpg,https://upload.wikimedia.org/wikipedia/commons/8/83/Anax_imperator_7.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/Anax_imperator_7.jpg/960px-Anax_imperator_7.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,640,e917895da7b57f7e96e0da0491dce2bfd1ce987b9d57b6cf71342d49ac83948a,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/68641674.jpg,dragonfly,File:Blue Emperor. Anax Imperator (30587411864).jpg,"gailhampshire from Cradley, Malvern, U.K",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Blue_Emperor._Anax_Imperator_(30587411864).jpg,https://upload.wikimedia.org/wikipedia/commons/a/aa/Blue_Emperor._Anax_Imperator_%2830587411864%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/Blue_Emperor._Anax_Imperator_%2830587411864%29.jpg/960px-Blue_Emperor._Anax_Imperator_%2830587411864%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,926,65f3255ce48ae134e68bb731c4bf1a422d5d77a2314f8ea61ec0d4d805042fdb,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/49199500.jpg,dragonfly,File:Anax imperator ymerawdwr.jpg,Alun Williams333,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_ymerawdwr.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Anax_imperator_ymerawdwr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4a/Anax_imperator_ymerawdwr.jpg/960px-Anax_imperator_ymerawdwr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,848,290e99fac98c50edcad80a063395881ab94cb57f5ef542d9c35c604f694295da,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/14863998.jpg,dragonfly,File:Anax imperator qtl4.jpg,Quartl,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_qtl4.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8e/Anax_imperator_qtl4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/Anax_imperator_qtl4.jpg/960px-Anax_imperator_qtl4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,1118,80ca17ab58532bb35da8522c1af92d8f1bdc42e1868e31f2a534b8bd80f745c5,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/ladybird/835917.jpg,ladybird,File:Coccinella septempunctata Luc Viatour.JPG,Luc Viatour,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,https://commons.wikimedia.org/wiki/File:Coccinella_septempunctata_Luc_Viatour.JPG,https://upload.wikimedia.org/wikipedia/commons/7/77/Coccinella_septempunctata_Luc_Viatour.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/Coccinella_septempunctata_Luc_Viatour.JPG/960px-Coccinella_septempunctata_Luc_Viatour.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,638,5eadb63bee37fe6feda2992b2797b5633a911327f5feb522864bd41b47e4a8a5,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/ladybird/726474.jpg,ladybird,File:Coccinella septempunctata couple (aka).jpg,André Karwath aka Aka,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,https://commons.wikimedia.org/wiki/File:Coccinella_septempunctata_couple_(aka).jpg,https://upload.wikimedia.org/wikipedia/commons/b/bc/Coccinella_septempunctata_couple_%28aka%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/Coccinella_septempunctata_couple_%28aka%29.jpg/960px-Coccinella_septempunctata_couple_%28aka%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,597,e353b5f4de394a1d9468d59351b1c64bd10d43e595ac20e7431a131b451d9734,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/ladybird/105276714.jpg,ladybird,"File:Siebenpunkt-Marienkäfer (Coccinella septempunctata) auf Blüte im FFH-Gebiet ""Viernheimer Waldheide und angrenzende Flächen"".jpg",Stephan Sprinz,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:Siebenpunkt-Marienk%C3%A4fer_(Coccinella_septempunctata)_auf_Bl%C3%BCte_im_FFH-Gebiet_%22Viernheimer_Waldheide_und_angrenzende_Fl%C3%A4chen%22.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1f/Siebenpunkt-Marienk%C3%A4fer_%28Coccinella_septempunctata%29_auf_Bl%C3%BCte_im_FFH-Gebiet_%22Viernheimer_Waldheide_und_angrenzende_Fl%C3%A4chen%22.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Siebenpunkt-Marienk%C3%A4fer_%28Coccinella_septempunctata%29_auf_Bl%C3%BCte_im_FFH-Gebiet_%22Viernheimer_Waldheide_und_angrenzende_Fl%C3%A4chen%22.jpg/960px-Siebenpunkt-Marienk%C3%A4fer_%28Coccinella_septempunctata%29_auf_Bl%C3%BCte_im_FFH-Gebiet_%22Viernheimer_Waldheide_und_angrenzende_Fl%C3%A4chen%22.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,640,fb937b8ad670c73c77d5192bc2f310ef65a045a0ef7fca264a8ade3d81d93802,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/ladybird/8292482.jpg,ladybird,File:P1170487 Coccinella septempunctata.jpg,Darius Baužys,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://commons.wikimedia.org/wiki/File:P1170487_Coccinella_septempunctata.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/P1170487_Coccinella_septempunctata.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/P1170487_Coccinella_septempunctata.jpg/960px-P1170487_Coccinella_septempunctata.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,720,582c446ca65dc96d93c4bf14a2cdab456f96ea745be6390ee5486e8d19cc7c27,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/ladybird/11372926.jpg,ladybird,File:Seven-spotted ladybug (Coccinella septempunctata).jpg,Trachemys,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Seven-spotted_ladybug_(Coccinella_septempunctata).jpg,https://upload.wikimedia.org/wikipedia/commons/1/1e/Seven-spotted_ladybug_%28Coccinella_septempunctata%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/Seven-spotted_ladybug_%28Coccinella_septempunctata%29.jpg/960px-Seven-spotted_ladybug_%28Coccinella_septempunctata%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,609,b02e298cd6372055c48e337a837d5d0ea5bc53c787627c45344b9e41290d74cb,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/ladybird/158205741.jpg,ladybird,File:20220623 Coccinella septempunctata.jpg,Flocci Nivis,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:20220623_Coccinella_septempunctata.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/20220623_Coccinella_septempunctata.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/20220623_Coccinella_septempunctata.jpg/960px-20220623_Coccinella_septempunctata.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,641,a5b610ef77dfa726c40511ae286f3d0ba3fc4b01eeaf0d5b5e100a65050d6fa0,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/ladybird/41863715.jpg,ladybird,File:Seven Spotted-Ladybug - Coccinella septempunctata.jpg,Zeynel Cebeci,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Seven_Spotted-Ladybug_-_Coccinella_septempunctata.jpg,https://upload.wikimedia.org/wikipedia/commons/4/42/Seven_Spotted-Ladybug_-_Coccinella_septempunctata.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/Seven_Spotted-Ladybug_-_Coccinella_septempunctata.jpg/960px-Seven_Spotted-Ladybug_-_Coccinella_septempunctata.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,703,831033312c58067c4ebf9188bf8288b7b4a7b30ec096dc2c0935c0abd01bb44c,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/ladybird/104734074.jpg,ladybird,File:20210409 Coccinella septempunctata 01.jpg,Flocci Nivis,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://commons.wikimedia.org/wiki/File:20210409_Coccinella_septempunctata_01.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/20210409_Coccinella_septempunctata_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/20210409_Coccinella_septempunctata_01.jpg/960px-20210409_Coccinella_septempunctata_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,642,f9c44cf7562461192688f41586795ced6f29484afd6ae74c01ad743b8275f9c0,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/ladybird/15002685.jpg,ladybird,File:Coccinella septempunctata qtl1.jpg,Quartl,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Coccinella_septempunctata_qtl1.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Coccinella_septempunctata_qtl1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/Coccinella_septempunctata_qtl1.jpg/960px-Coccinella_septempunctata_qtl1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,890,5fec779e188dd5f35f5ed7bd65ba4322067859fe97edae23cbdc7226ca9be478,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/ladybird/50718743.jpg,ladybird,File:Coccinella septempunctata - Flickr - S. Rae (3).jpg,"S. Rae from Scotland, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Coccinella_septempunctata_-_Flickr_-_S._Rae_(3).jpg,https://upload.wikimedia.org/wikipedia/commons/a/ad/Coccinella_septempunctata_-_Flickr_-_S._Rae_%283%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/Coccinella_septempunctata_-_Flickr_-_S._Rae_%283%29.jpg/960px-Coccinella_septempunctata_-_Flickr_-_S._Rae_%283%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,926,fe3c450a4e2692dc26707a3682b05eee456658f9475cf75dc6f838b5c27041b8,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/ladybird/18929297.jpg,ladybird,File:Coccinella septempunctata at Bank Hall Bretherton.jpg,Bankhallbretherton (talk),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Coccinella_septempunctata_at_Bank_Hall_Bretherton.jpg,https://upload.wikimedia.org/wikipedia/commons/2/21/Coccinella_septempunctata_at_Bank_Hall_Bretherton.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/2/21/Coccinella_septempunctata_at_Bank_Hall_Bretherton.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,2026-09-07,640,480,011aacda39fdb373fefd8e651356e6042a53cb532a933a8e2c4d071da14c3adb,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/ladybird/25147915.jpg,ladybird,File:Coccinella septempunctata (5064585740).jpg,OliBac from FRANCE,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Coccinella_septempunctata_(5064585740).jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Coccinella_septempunctata_%285064585740%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/36/Coccinella_septempunctata_%285064585740%29.jpg/960px-Coccinella_septempunctata_%285064585740%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,540,6405a297c8852ed5342c0ed3111b01851a5b11edfb9b7fa284b60ab3dd2d2c3a,Wikimedia server thumbnail; no local pixel editing
